Date,League,Team,Opp.,Phase,Coach,Opp. coach,OT/SO,PTS,Leading%,Tied%,Trailing%,TOI,GF,GA,G±,EQ TOI,EQ GF,EQ GA,EQ G±,PP OP,PP%,PP TOI,PP GF,PP GA,PP G±,SH SI,PK%,SH TOI,SH GF,SH GA,SH G±,SH%,SV%,PDO,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,SMF,SPF,SBF,SMA,SPA,SBA,FOW,FOL,FO%,# 0',# 2',# 5',# 10',# 20',PIM,Spectators,MatchID,Outcome,Moneyline,H1-1.5,H1-2.5,H2-1.5,H2+1.5,H2+2.5,TG,Both2Goals,OU4.5,OU5.5,OU6.5,OU7.5
2021-03-27,National League,ZSC,EVZ,Regular Season,Rikard Grönborg,Dan Tangnes,,0.0,0.0,10.39,89.61,60.0,2,6,-4,41.0,2,2.0,0.0,3.0,0.0,5.8,0,0.0,0.0,7.0,42.86,13.2,0,4,-4,5.26,86.05,91.31,61.0,71,46.21,46,63.0,42.2,38,43,46.91,8.0,0.0,15.0,18,2,8.0,21,38,35.59,0,9,1,0,1.0,43.0,0.0,20211105000012,-1,0,0,0,1,1,1,8,1,1,1,1,1
2021-03-27,National League,GSHC,HCFG,Regular Season,Patrick Emond,Christian Dubé,,0.0,0.0,3.78,96.22,60.0,2,3,-1,48.2,1,3.0,-2.0,4.0,25.0,7.8,1,0.0,1.0,2.0,100.0,4.0,0,0,0,5.41,66.67,72.07,83.0,29,74.11,57,16.0,78.08,37,9,80.43,19.0,1.0,26.0,7,0,13.0,24,23,51.06,0,3,0,1,0.0,16.0,0.0,20211105000009,-1,0,0,0,0,1,1,5,1,1,0,0,0
2021-03-27,National League,HCD,HCL,Regular Season,Christian Wohlwend,Serge Pelletier,SO,1.0,0.0,39.59,60.41,65.0,5,6,-1,53.3,3,4.0,-1.0,3.0,66.67,3.8,2,0.0,2.0,4.0,75.0,7.8,0,1,-1,13.51,86.84,100.36,69.0,76,47.59,51,52.0,49.51,37,38,49.33,13.0,1.0,18.0,13,1,24.0,35,39,47.3,0,4,0,0,0.0,8.0,0.0,20211105000008,0,0,0,0,0,1,1,11,1,1,1,1,1
2021-03-27,National League,HCAP,SCRJ,Regular Season,Luca Cereda,Jeff Tomlinson,,0.0,24.56,56.61,18.83,60.0,2,4,-2,48.5,2,2.0,0.0,2.0,0.0,2.5,0,0.0,0.0,6.0,66.67,8.9,0,2,-2,6.67,91.43,98.1,52.0,73,41.6,40,54.0,42.55,30,36,45.45,9.0,1.0,12.0,18,0,19.0,36,21,63.16,0,6,0,1,0.0,22.0,0.0,20211105000007,-1,0,0,0,1,1,1,6,1,1,1,0,0
2021-03-27,National League,SCLT,SCB,Regular Season,Rikard Franzén,Mario Kogler,,0.0,24.81,38.14,37.06,60.0,4,5,-1,54.5,4,4.0,0.0,1.0,0.0,2.0,0,0.0,0.0,2.0,50.0,3.5,0,1,-1,12.12,83.87,95.99,46.0,55,45.54,36,35.0,50.7,33,31,51.56,2.0,1.0,10.0,4,0,20.0,17,35,32.69,0,2,0,0,0.0,4.0,0.0,20211105000011,-1,0,0,0,0,1,1,9,1,1,1,1,1
2021-03-29,National League,HCD,LHC,Regular Season,Christian Wohlwend,Craig MacTavish,,3.0,43.33,39.78,16.89,60.0,4,3,1,46.9,4,1.0,3.0,4.0,0.0,8.0,0,1.0,-1.0,3.0,66.67,5.1,0,1,-1,10.71,93.18,103.9,51.0,73,41.13,34,54.0,38.64,29,44,39.73,4.0,1.0,17.0,9,1,19.0,23,40,36.51,0,3,0,0,0.0,6.0,0.0,20211105000212,1,1,0,0,0,1,1,7,1,1,1,1,0
2021-03-30,National League,ZSC,HCAP,Regular Season,Rikard Grönborg,Luca Cereda,,3.0,67.47,32.53,0.0,60.0,4,2,2,43.0,3,0.0,3.0,7.0,14.29,12.5,1,0.0,1.0,4.0,50.0,4.5,0,2,-2,10.0,94.44,104.44,58.0,56,50.88,44,44.0,50.0,40,36,52.63,4.0,0.0,14.0,8,0,12.0,28,40,41.18,0,4,0,0,0.0,8.0,0.0,20211105000017,1,1,1,0,0,0,1,6,1,1,1,0,0
2021-03-30,National League,HCFG,SCLT,Regular Season,Christian Dubé,Rikard Franzén,,3.0,82.56,17.44,0.0,60.0,6,2,4,47.2,4,2.0,2.0,7.0,28.57,7.1,2,0.0,2.0,3.0,100.0,5.6,0,0,0,15.79,89.47,105.26,77.0,43,64.17,58,30.0,65.91,38,19,66.67,18.0,2.0,19.0,11,0,13.0,27,13,67.5,0,4,0,0,0.0,8.0,0.0,20211105000014,1,1,1,1,0,0,0,8,1,1,1,1,1
2021-03-30,National League,EVZ,HCD,Regular Season,Dan Tangnes,Christian Wohlwend,,3.0,17.17,79.44,3.39,60.0,4,2,2,51.8,4,2.0,2.0,4.0,0.0,5.8,0,0.0,0.0,2.0,100.0,2.4,0,0,0,8.57,92.31,100.88,63.0,47,57.27,41,32.0,56.16,36,26,58.06,5.0,0.0,22.0,6,0,15.0,34,32,51.52,0,2,0,0,0.0,4.0,0.0,20211105000018,1,1,1,0,0,0,1,6,1,1,1,0,0
2021-03-30,National League,HCL,LHC,Regular Season,Serge Pelletier,Craig MacTavish,,0.0,22.33,33.42,44.25,60.0,1,3,-2,48.7,1,3.0,-2.0,3.0,0.0,4.7,0,0.0,0.0,4.0,100.0,6.7,0,0,0,3.85,91.67,95.51,53.0,69,43.44,39,51.0,43.33,26,36,41.94,11.0,2.0,14.0,14,1,18.0,25,35,41.67,0,4,0,1,0.0,18.0,0.0,20211105000016,-1,0,0,0,1,1,1,4,0,0,0,0,0
2021-04-01,National League,EVZ,HCFG,Regular Season,Dan Tangnes,Christian Dubé,,3.0,29.53,70.47,0.0,60.0,4,0,4,49.3,2,0.0,2.0,6.0,33.33,8.5,2,0.0,2.0,2.0,100.0,2.2,0,0,0,8.0,100.0,108.0,72.0,44,62.07,55,28.0,66.27,50,26,65.79,5.0,0.0,17.0,2,0,16.0,34,23,59.65,0,2,0,0,0.0,4.0,0.0,20211105000024,1,1,1,1,0,0,0,4,0,0,0,0,0
2021-04-01,National League,HCD,ZSC,Regular Season,Christian Wohlwend,Rikard Grönborg,,0.0,46.19,36.94,16.86,60.0,2,3,-1,44.8,1,3.0,-2.0,4.0,25.0,6.0,1,0.0,1.0,5.0,100.0,9.2,0,0,0,8.7,90.62,99.32,46.0,65,41.44,34,54.0,38.64,23,32,41.82,11.0,0.0,12.0,22,0,11.0,22,28,44.0,1,5,0,0,0.0,10.0,0.0,20211105000021,-1,0,0,0,0,1,1,5,1,1,0,0,0
2021-04-01,National League,LHC,GSHC,Regular Season,Craig MacTavish,Patrick Emond,,0.0,0.0,18.0,82.0,60.0,1,5,-4,51.6,1,4.0,-3.0,1.0,0.0,2.0,0,0.0,0.0,4.0,75.0,6.4,0,1,-1,3.7,80.77,84.47,65.0,48,57.52,41,35.0,53.95,27,26,50.94,14.0,0.0,24.0,9,0,13.0,20,29,40.82,0,6,0,1,0.0,22.0,1.0,20211105000022,-1,0,0,0,1,1,1,6,0,1,1,0,0
2021-04-01,National League,HCL,SCLT,Regular Season,Serge Pelletier,Rikard Franzén,,3.0,19.44,9.33,71.22,60.0,7,3,4,38.9,3,2.0,1.0,9.0,44.44,13.1,4,1.0,3.0,4.0,100.0,8.0,0,0,0,14.89,86.36,101.26,89.0,41,68.46,62,29.0,68.13,47,22,68.12,15.0,0.0,27.0,6,1,12.0,34,28,54.84,1,4,0,0,0.0,8.0,0.0,20211105000023,1,1,1,1,0,0,0,10,1,1,1,1,1
2021-04-03,National League,GSHC,EHCB,Regular Season,Patrick Emond,Lars Leuenberger,,0.0,65.56,30.58,3.86,60.0,1,5,-4,49.3,1,4.0,-3.0,3.0,0.0,6.0,0,0.0,0.0,4.0,75.0,4.7,0,1,-1,3.33,87.1,90.43,59.0,46,56.19,41,36.0,53.25,30,32,48.39,9.0,2.0,18.0,4,0,10.0,21,25,45.65,0,4,0,0,0.0,8.0,0.0,20211105000027,-1,0,0,0,1,1,1,6,0,1,1,0,0
2021-04-03,National League,SCRJ,HCL,Regular Season,Niklas Gällstedt,Serge Pelletier,,0.0,0.0,2.89,97.11,60.0,0,5,-5,48.4,0,4.0,-4.0,5.0,0.0,8.8,0,1.0,-1.0,2.0,100.0,2.8,0,0,0,0.0,87.18,87.18,72.0,77,48.32,48,51.0,48.48,35,39,47.3,12.0,1.0,24.0,10,2,26.0,29,26,52.73,1,3,0,1,0.0,16.0,0.0,20211105000028,-1,0,0,0,1,1,1,5,0,1,0,0,0
2021-04-03,National League,HCAP,HCD,Regular Season,Luca Cereda,Christian Wohlwend,,3.0,25.06,74.94,0.0,60.0,2,1,1,45.7,1,0.0,1.0,3.0,0.0,6.0,0,1.0,-1.0,7.0,100.0,8.3,1,0,1,5.71,92.86,98.57,57.0,33,63.33,50,25.0,66.67,35,14,71.43,15.0,0.0,7.0,9,2,8.0,27,22,55.1,0,6,0,0,0.0,12.0,0.0,20211105000025,1,1,0,0,0,1,1,3,0,0,0,0,0
2021-04-03,National League,SCLT,EVZ,Regular Season,Rikard Franzén,Dan Tangnes,,3.0,41.33,56.86,1.81,60.0,5,3,2,53.5,5,2.0,3.0,2.0,0.0,4.0,0,0.0,0.0,2.0,50.0,2.5,0,1,-1,17.86,92.86,110.71,43.0,66,39.45,37,51.0,42.05,28,42,40.0,9.0,0.0,6.0,7,2,15.0,26,35,42.62,0,2,0,1,0.0,14.0,0.0,20211105000029,1,1,1,0,0,0,1,8,1,1,1,1,1
2021-04-03,National League,ZSC,LHC,Regular Season,Rikard Grönborg,Craig MacTavish,,0.0,0.0,96.31,3.69,60.0,0,2,-2,48.0,0,2.0,-2.0,3.0,0.0,6.0,0,0.0,0.0,3.0,100.0,6.0,0,0,0,0.0,97.06,97.06,45.0,71,38.79,32,42.0,43.24,29,35,45.31,3.0,0.0,13.0,7,0,29.0,20,30,40.0,0,3,0,0,0.0,6.0,0.0,20211105000030,-1,0,0,0,1,1,1,2,0,0,0,0,0
2021-04-05,National League,SCLT,ZSC,Regular Season,Rikard Franzén,Rikard Grönborg,,0.0,0.0,20.44,79.56,60.0,2,5,-3,48.5,2,4.0,-2.0,2.0,0.0,4.0,0,0.0,0.0,4.0,75.0,7.5,0,1,-1,8.33,90.38,98.72,38.0,80,32.2,30,67.0,30.93,24,52,31.58,5.0,1.0,8.0,13,2,13.0,22,47,31.88,0,5,0,0,0.0,10.0,0.0,20211105000035,-1,0,0,0,1,1,1,7,1,1,1,1,0
2021-04-05,National League,EVZ,EHCB,Regular Season,Dan Tangnes,Lars Leuenberger,,3.0,24.97,59.56,15.47,60.0,3,1,2,50.3,3,1.0,2.0,4.0,0.0,7.7,0,0.0,0.0,1.0,100.0,2.0,0,0,0,6.9,97.73,104.62,47.0,72,39.5,36,51.0,41.38,30,44,40.54,6.0,0.0,11.0,7,0,21.0,32,26,55.17,0,1,0,0,0.0,2.0,0.0,20211105000036,1,1,1,0,0,0,1,4,0,0,0,0,0
2021-04-05,National League,GSHC,HCL,Regular Season,Patrick Emond,Serge Pelletier,,3.0,94.97,5.03,0.0,60.0,5,2,3,46.7,4,1.0,3.0,3.0,33.33,2.2,1,0.0,1.0,7.0,85.71,11.1,0,1,-1,20.0,94.29,114.29,53.0,68,43.8,45,52.0,46.39,25,35,41.67,19.0,1.0,8.0,15,2,16.0,29,30,49.15,0,7,0,0,0.0,14.0,0.0,20211105000032,1,1,1,1,0,0,0,7,1,1,1,1,0
2021-04-05,National League,HCAP,HCFG,Regular Season,Luca Cereda,Christian Dubé,,0.0,22.58,52.39,25.03,60.0,2,3,-1,51.2,1,2.0,-1.0,3.0,33.33,4.5,1,0.0,1.0,3.0,66.67,4.2,0,1,-1,8.7,90.91,99.6,49.0,77,38.89,33,49.0,40.24,23,33,41.07,9.0,1.0,16.0,15,1,28.0,17,34,33.33,0,3,0,0,0.0,6.0,0.0,20211105000031,-1,0,0,0,0,1,1,5,1,1,0,0,0
2021-04-05,National League,SCRJ,LHC,Regular Season,Niklas Gällstedt,Craig MacTavish,,3.0,48.58,51.42,0.0,60.0,7,5,2,49.3,4,4.0,0.0,2.0,100.0,0.9,2,0.0,2.0,5.0,80.0,9.8,1,1,0,24.0,87.8,111.8,48.0,87,35.56,34,58.0,36.96,26,41,38.81,8.0,0.0,14.0,17,0,29.0,22,42,34.38,0,6,0,0,0.0,12.0,0.0,20211105000034,1,1,1,0,0,0,1,12,1,1,1,1,1
2021-09-07,National League,ZSC,GSHC,Regular Season,Rikard Grönborg,Patrick Emond,,3.0,47.08,52.92,0.0,60.0,4,2,2,44.6,3,1.0,2.0,6.0,16.67,9.2,1,0.0,1.0,4.0,75.0,6.2,0,1,-1,9.76,92.31,102.06,75.0,44,63.03,55,31.0,63.95,41,26,61.19,13.0,1.0,20.0,5,0,13.0,34,20,62.96,0,4,0,0,0.0,8.0,6882.0,20221105000003,1,1,1,0,0,0,1,6,1,1,1,0,0
2021-09-07,National League,EVZ,HCD,Regular Season,Dan Tangnes,Christian Wohlwend,,3.0,97.0,3.0,0.0,60.0,5,2,3,47.0,4,2.0,2.0,3.0,33.33,5.2,1,0.0,1.0,5.0,100.0,7.8,0,0,0,10.26,92.0,102.26,60.0,53,53.1,51,40.0,56.04,40,25,61.54,11.0,0.0,9.0,15,0,13.0,27,27,50.0,0,5,0,0,0.0,10.0,6427.0,20221105000006,1,1,1,1,0,0,0,7,1,1,1,1,0
2021-09-07,National League,SCB,HCFG,Regular Season,Johan Lundskog,Christian Dubé,,0.0,0.0,10.81,89.19,60.0,3,6,-3,49.9,3,5.0,-2.0,3.0,0.0,4.5,0,0.0,0.0,3.0,66.67,5.6,0,1,-1,9.68,88.57,98.25,67.0,65,50.76,49,49.0,50.0,31,37,45.59,16.0,2.0,18.0,11,1,16.0,30,29,50.85,0,4,0,0,0.0,8.0,12700.0,20221105000002,-1,0,0,0,1,1,1,9,1,1,1,1,1
2021-09-07,National League,HCA,EHCB,Regular Season,Gary Sheehan,Antti Törmänen,,0.0,0.0,53.42,46.58,60.0,1,3,-2,48.3,1,1.0,0.0,5.0,0.0,9.7,0,2.0,-2.0,1.0,100.0,2.0,0,0,0,3.57,95.0,98.57,54.0,69,43.9,38,50.0,43.18,28,41,40.58,9.0,1.0,16.0,7,2,19.0,27,23,54.0,0,3,0,0,0.0,6.0,3325.0,20221105000001,-1,0,0,0,1,1,1,4,0,0,0,0,0
2021-09-08,National League,HCL,SCRJ,Regular Season,Chris McSorley,Stefan Hedlund,,3.0,87.86,12.14,0.0,60.0,2,0,2,50.0,2,0.0,2.0,2.0,0.0,4.0,0,0.0,0.0,3.0,100.0,6.0,0,0,0,3.12,100.0,103.12,73.0,66,52.52,52,43.0,54.74,33,28,54.1,17.0,2.0,21.0,14,1,23.0,36,34,51.43,0,3,0,0,0.0,6.0,4872.0,20221105000005,1,1,1,0,0,0,1,2,0,0,0,0,0
2021-09-10,National League,HCFG,SCRJ,Regular Season,Christian Dubé,Stefan Hedlund,,3.0,85.72,14.28,0.0,60.0,3,1,2,48.4,2,1.0,1.0,4.0,25.0,6.1,1,0.0,1.0,3.0,100.0,5.6,0,0,0,6.06,96.55,102.61,60.0,54,52.63,49,37.0,56.98,34,29,53.97,13.0,2.0,11.0,8,0,17.0,31,24,56.36,0,3,0,0,0.0,6.0,6579.0,20221105000009,1,1,1,0,0,0,1,4,0,0,0,0,0
2021-09-10,National League,HCL,SCLT,Regular Season,Chris McSorley,Jason O'Leary,,0.0,0.0,28.36,71.64,60.0,1,4,-3,54.5,1,3.0,-2.0,3.0,0.0,3.0,0,1.0,-1.0,2.0,100.0,2.5,0,0,0,2.08,87.1,89.18,82.0,56,59.42,62,43.0,59.05,48,31,60.76,11.0,3.0,20.0,12,0,13.0,30,40,42.86,0,2,0,0,0.0,4.0,4761.0,20221105000011,-1,0,0,0,1,1,1,5,0,1,0,0,0
2021-09-10,National League,SCB,EVZ,Regular Season,Johan Lundskog,Dan Tangnes,,0.0,0.0,20.36,79.64,60.0,3,4,-1,50.1,3,3.0,0.0,3.0,0.0,5.4,0,0.0,0.0,4.0,75.0,4.5,0,1,-1,11.11,86.21,97.32,55.0,68,44.72,43,44.0,49.43,27,29,48.21,14.0,2.0,12.0,15,0,24.0,26,27,49.06,0,3,0,0,0.0,6.0,12571.0,20221105000007,-1,0,0,0,0,1,1,7,1,1,1,1,0
2021-09-10,National League,EHCB,LHC,Regular Season,Antti Törmänen,John Fust,,3.0,54.08,45.92,0.0,60.0,3,2,1,51.1,2,1.0,1.0,4.0,25.0,6.0,1,0.0,1.0,2.0,50.0,2.8,0,1,-1,8.57,91.67,100.24,63.0,47,57.27,45,34.0,56.96,35,24,59.32,10.0,0.0,18.0,10,0,13.0,21,27,43.75,0,2,0,0,0.0,4.0,4741.0,20221105000008,1,1,0,0,0,1,1,5,1,1,0,0,0
2021-09-10,National League,ZSC,HCAP,Regular Season,Rikard Grönborg,Luca Cereda,OT,1.0,0.0,86.32,13.68,62.5,1,2,-1,52.5,1,2.0,-1.0,1.0,0.0,2.0,0,0.0,0.0,4.0,100.0,8.0,0,0,0,3.03,92.31,95.34,53.0,61,46.49,38,36.0,51.35,33,26,55.93,2.0,3.0,15.0,10,0,25.0,30,12,71.43,0,4,0,0,0.0,8.0,7384.0,20221105000012,0,0,0,0,0,1,1,3,0,0,0,0,0
2021-09-11,National League,EVZ,ZSC,Regular Season,Dan Tangnes,Rikard Grönborg,OT,2.0,72.54,27.46,0.0,63.7,5,4,1,57.7,5,4.0,1.0,1.0,0.0,2.0,0,0.0,0.0,2.0,100.0,4.0,0,0,0,15.62,87.1,102.72,59.0,63,48.36,40,45.0,47.06,32,31,50.79,8.0,0.0,19.0,12,2,18.0,30,25,54.55,0,2,0,0,0.0,4.0,6652.0,20221105000018,0,1,0,0,0,1,1,9,1,1,1,1,1
2021-09-11,National League,SCLT,GSHC,Regular Season,Jason O'Leary,Patrick Emond,SO,1.0,7.67,47.56,44.77,65.0,4,5,-1,51.0,1,3.0,-2.0,5.0,40.0,7.5,2,0.0,2.0,4.0,75.0,6.5,1,1,0,11.76,91.3,103.07,54.0,84,39.13,43,61.0,41.35,34,46,42.5,9.0,0.0,11.0,15,0,23.0,28,36,43.75,0,4,0,0,0.0,8.0,4258.0,20221105000017,0,0,0,0,0,1,1,9,1,1,1,1,1
2021-09-11,National League,HCD,SCB,Regular Season,Christian Wohlwend,Johan Lundskog,,3.0,45.33,54.67,0.0,60.0,3,1,2,46.7,2,1.0,1.0,4.0,25.0,5.9,1,0.0,1.0,4.0,100.0,7.4,0,0,0,5.41,95.24,100.64,67.0,45,59.82,45,27.0,62.5,38,21,64.41,7.0,0.0,22.0,6,0,18.0,31,38,44.93,0,4,0,0,0.0,8.0,3842.0,20221105000014,1,1,1,0,0,0,1,4,0,0,0,0,0
2021-09-11,National League,SCRJ,EHCB,Regular Season,Stefan Hedlund,Antti Törmänen,,0.0,36.25,48.72,15.03,60.0,4,6,-2,46.0,2,4.0,-2.0,6.0,33.33,9.3,2,0.0,2.0,4.0,50.0,4.7,0,2,-2,12.5,82.76,95.26,64.0,64,50.0,44,50.0,46.81,32,30,51.61,12.0,0.0,20.0,20,0,14.0,23,31,42.59,0,5,0,0,0.0,10.0,3127.0,20221105000015,-1,0,0,0,1,1,1,10,1,1,1,1,1
2021-09-11,National League,HCAP,HCFG,Regular Season,Luca Cereda,Christian Dubé,,3.0,97.67,2.33,0.0,60.0,6,2,4,43.6,5,1.0,4.0,4.0,25.0,6.4,1,1.0,0.0,5.0,100.0,10.0,0,0,0,18.75,94.74,113.49,50.0,57,46.73,41,48.0,46.07,32,38,45.71,9.0,0.0,9.0,10,0,9.0,27,36,42.86,0,6,0,0,0.0,12.0,6775.0,20221105000013,1,1,1,1,0,0,0,8,1,1,1,1,1
2021-09-14,National League,HCA,HCL,Regular Season,Gary Sheehan,Chris McSorley,,0.0,0.0,6.31,93.69,60.0,2,7,-5,50.0,2,6.0,-4.0,4.0,0.0,8.0,0,1.0,-1.0,1.0,100.0,2.0,0,0,0,7.41,82.5,89.91,59.0,68,46.46,39,48.0,44.83,27,40,40.3,10.0,2.0,20.0,8,0,20.0,33,25,56.9,0,1,0,0,0.0,2.0,2843.0,20221105000019,-1,0,0,0,1,1,1,9,1,1,1,1,1
2021-09-14,National League,EHCB,HCFG,Regular Season,Antti Törmänen,Christian Dubé,OT,2.0,0.0,15.81,84.19,61.1,4,3,1,38.8,2,1.0,1.0,9.0,22.22,14.3,2,0.0,2.0,5.0,60.0,8.0,0,2,-2,10.26,90.32,100.58,84.0,44,65.62,59,38.0,60.82,39,31,55.71,18.0,2.0,25.0,6,1,6.0,32,30,51.61,0,5,1,0,1.0,35.0,4338.0,20221105000020,0,1,0,0,0,1,1,7,1,1,1,1,0
2021-09-14,National League,GSHC,SCB,Regular Season,Patrick Emond,Johan Lundskog,,3.0,73.17,26.83,0.0,60.0,3,1,2,48.9,3,0.0,3.0,5.0,0.0,6.5,0,0.0,0.0,4.0,75.0,4.6,0,1,-1,10.71,97.22,107.94,57.0,61,48.31,42,49.0,46.15,28,36,43.75,13.0,1.0,15.0,13,0,12.0,28,14,66.67,0,4,0,0,0.0,8.0,4137.0,20221105000021,1,1,1,0,0,0,1,4,0,0,0,0,0
2021-09-14,National League,SCLT,HCAP,Regular Season,Jason O'Leary,Luca Cereda,,0.0,0.0,9.89,90.11,60.0,1,3,-2,52.0,1,3.0,-2.0,3.0,0.0,5.7,0,0.0,0.0,3.0,100.0,2.4,0,0,0,3.57,91.18,94.75,59.0,55,51.75,37,41.0,47.44,28,34,45.16,8.0,1.0,22.0,7,0,14.0,36,28,56.25,0,2,0,0,0.0,4.0,4248.0,20221105000023,-1,0,0,0,1,1,1,4,0,0,0,0,0
2021-09-14,National League,EVZ,LHC,Regular Season,Dan Tangnes,John Fust,,3.0,80.5,19.5,0.0,60.0,3,1,2,44.3,2,1.0,1.0,2.0,0.0,4.0,0,0.0,0.0,7.0,100.0,11.7,1,0,1,12.5,96.97,109.47,46.0,71,39.32,29,51.0,36.25,17,33,34.0,12.0,0.0,17.0,17,1,20.0,27,22,55.1,0,7,0,0,0.0,14.0,6100.0,20221105000024,1,1,1,0,0,0,1,4,0,0,0,0,0
2021-09-17,National League,ZSC,HCA,Regular Season,Rikard Grönborg,Gary Sheehan,,3.0,93.06,6.94,0.0,60.0,5,2,3,42.0,3,1.0,2.0,5.0,40.0,6.9,2,0.0,2.0,7.0,85.71,11.1,0,1,-1,11.11,93.33,104.44,69.0,58,54.33,49,37.0,56.98,37,30,55.22,10.0,2.0,20.0,6,1,21.0,38,21,64.41,0,7,0,0,0.0,14.0,7237.0,20221105000030,1,1,1,1,0,0,0,7,1,1,1,1,0
2021-09-17,National League,LHC,GSHC,Regular Season,John Fust,Patrick Emond,OT,2.0,36.88,63.12,0.0,62.9,2,1,1,51.3,2,1.0,1.0,4.0,0.0,5.9,0,0.0,0.0,5.0,100.0,5.7,0,0,0,5.13,96.55,101.68,79.0,54,59.4,57,37.0,60.64,39,29,57.35,17.0,1.0,22.0,8,0,17.0,24,28,46.15,0,7,0,0,0.0,14.0,7007.0,20221105000028,0,1,0,0,0,1,1,3,0,0,0,0,0
2021-09-17,National League,SCB,SCLT,Regular Season,Johan Lundskog,Jason O'Leary,,3.0,78.89,21.11,0.0,60.0,8,1,7,47.3,7,0.0,7.0,3.0,33.33,3.0,1,0.0,1.0,6.0,83.33,9.7,0,1,-1,21.62,97.14,118.76,54.0,71,43.2,46,48.0,48.94,37,35,51.39,9.0,0.0,8.0,13,0,23.0,32,35,47.76,0,6,0,0,0.0,12.0,13131.0,20221105000026,1,1,1,1,0,0,0,9,0,1,1,1,1
2021-09-17,National League,HCAP,EVZ,Regular Season,Luca Cereda,Dan Tangnes,,0.0,15.67,34.81,49.53,60.0,1,4,-3,50.5,1,2.0,-1.0,5.0,0.0,8.3,0,1.0,-1.0,2.0,50.0,1.2,0,1,-1,2.63,87.1,89.73,75.0,43,63.56,49,33.0,59.76,38,31,55.07,11.0,0.0,26.0,2,0,10.0,47,24,66.2,0,5,0,0,0.0,10.0,6214.0,20221105000025,-1,0,0,0,1,1,1,5,0,1,0,0,0
2021-09-17,National League,HCD,SCRJ,Regular Season,Christian Wohlwend,Stefan Hedlund,,3.0,87.25,12.75,0.0,60.0,5,3,2,44.0,5,2.0,3.0,5.0,0.0,10.0,0,1.0,-1.0,3.0,100.0,6.0,0,0,0,14.71,88.89,103.59,70.0,49,58.82,52,33.0,61.18,34,27,55.74,17.0,1.0,18.0,6,0,16.0,29,19,60.42,0,3,0,0,0.0,6.0,3028.0,20221105000027,1,1,1,0,0,0,1,8,1,1,1,1,1
2021-09-17,National League,HCL,EHCB,Regular Season,Chris McSorley,Antti Törmänen,,0.0,0.0,30.72,69.28,60.0,3,5,-2,51.0,2,5.0,-3.0,3.0,33.33,7.0,1,0.0,1.0,1.0,100.0,2.0,0,0,0,6.12,82.76,88.88,79.0,43,64.75,65,35.0,65.0,49,29,62.82,15.0,1.0,14.0,6,0,8.0,40,29,57.97,0,1,0,0,0.0,2.0,4856.0,20221105000029,-1,0,0,0,1,1,1,8,1,1,1,1,1
2021-09-18,National League,EHCB,HCD,Regular Season,Antti Törmänen,Christian Wohlwend,,3.0,59.5,40.5,0.0,60.0,3,0,3,47.7,3,0.0,3.0,3.0,0.0,5.0,0,0.0,0.0,4.0,100.0,7.3,0,0,0,12.5,100.0,112.5,48.0,73,39.67,33,52.0,38.82,24,33,42.11,6.0,3.0,15.0,18,1,21.0,21,30,41.18,0,7,1,0,1.0,39.0,4622.0,20221105000032,1,1,1,1,0,0,0,3,0,0,0,0,0
2021-09-18,National League,SCRJ,LHC,Regular Season,Stefan Hedlund,John Fust,,3.0,91.97,8.03,0.0,60.0,5,1,4,50.1,4,1.0,3.0,3.0,33.33,5.9,1,0.0,1.0,2.0,100.0,4.0,0,0,0,17.86,96.43,114.29,57.0,60,48.72,38,39.0,49.35,28,28,50.0,10.0,0.0,19.0,11,0,21.0,28,24,53.85,0,2,0,0,0.0,4.0,3018.0,20221105000034,1,1,1,1,0,0,0,6,0,1,1,0,0
2021-09-18,National League,EVZ,HCFG,Regular Season,Dan Tangnes,Christian Dubé,OT,2.0,0.0,94.52,5.48,63.0,2,1,1,50.9,2,0.0,2.0,2.0,0.0,3.5,0,0.0,0.0,5.0,80.0,8.6,0,1,-1,7.69,97.37,105.06,49.0,70,41.18,36,46.0,43.9,26,38,40.62,10.0,0.0,13.0,8,0,24.0,26,30,46.43,0,5,0,0,0.0,10.0,6748.0,20221105000036,0,1,0,0,0,1,1,3,0,0,0,0,0
2021-09-18,National League,GSHC,HCL,Regular Season,Patrick Emond,Chris McSorley,,0.0,0.0,53.08,46.92,60.0,3,5,-2,53.4,2,3.0,-1.0,2.0,50.0,3.7,1,1.0,0.0,2.0,50.0,2.8,0,1,-1,12.0,89.36,101.36,46.0,89,34.07,28,61.0,31.46,25,47,34.72,3.0,0.0,18.0,12,2,28.0,24,28,46.15,0,2,0,0,0.0,4.0,4471.0,20221105000033,-1,0,0,0,1,1,1,8,1,1,1,1,1
2021-09-18,National League,SCLT,ZSC,Regular Season,Jason O'Leary,Rikard Grönborg,,0.0,0.0,3.78,96.22,60.0,2,6,-4,39.7,2,3.0,-1.0,3.0,0.0,5.6,0,0.0,0.0,8.0,62.5,14.7,0,3,-3,6.67,81.25,87.92,57.0,52,52.29,39,42.0,48.15,30,32,48.39,9.0,0.0,18.0,10,0,10.0,29,30,49.15,0,6,1,0,1.0,37.0,4381.0,20221105000035,-1,0,0,0,1,1,1,8,1,1,1,1,1
